id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date,predicted_category,confidence,prob_Ancient Western Asia,prob_Central Asia & Siberia,"prob_China, South Asia, & East Asia",prob_Cross-Cultural Studies & Other,prob_Egypt & North Africa,prob_European and Classical Antiquity,prob_The Caucasus & The Western Steppe,final_category
31154069007688,Book,,DS156.C32 E97 2024,NYU Inst Study Ancient World,Large Collection,9998776380507876,Europos : the archaeology of the heir of Karkemish during the classical and late antique periods /,9791254774267,,,Bologna University Press,Bologna :,maggio 2024.,Carchemish (Extinct city); Excavations (Archaeology)--Turkey--Carchemish (Extinct city); Carchemish (Extinct city)--Catalogs.; Excavations (Archaeology)--Turkey--Carchemish (Extinct city)--Catalogs.; Carchemish.; Karkemish (Ville ancienne); Hittites.; Karkemish (Ville ancienne)--Catalogues.,https://pleiades.stoa.org/places/658465;,,0,,,,,2026-01-13,2026-01-13,Ancient Western Asia,0.8617109789819347,0.8617109789819347,0.0148815218409709,0.034633359920805,0.0232296926298082,0.0436888714597311,0.0128705053759748,0.0089850697907748,Ancient Western Asia
31154069007696,Book,,GN487 .P68 2023,NYU Inst Study Ancient World,Small Collection,9998647542107876,Aspects of kinship in ancient Iran /,0520394992; 9780520394995; 9780520395015; 0520395018,,"Potts, Daniel T., author.",University of California Press,"Oakland, California :",[2023],Kinship--Iran.; Iran--History--To 640.; Kinship; Iran; To 640; History; Iran.; Parenté--Iran.; Iran--Histoire--Jusqu'à 651.,http://vocab.getty.edu/tgn/7000231;,https://id.oclc.org/worldcat/entity/E39PBJtrYvcVTwChrDqytBvJXd;,0,,,,,2026-01-14,2026-01-14,Ancient Western Asia,0.6362562314497306,0.6362562314497306,0.0109879776812864,0.0,0.0301384530686714,0.0251153775572262,0.0223247800508677,0.2751771801922176,Ancient Western Asia
31154069007704,Book,In Process,GN780.22.B9 A67 2015,NYU Inst Study Ancient World,Large Collection,9998777979007876,"Apogei͡at na Tribalskata dinastii͡a : Tribalite i tekhnite sʺsedi prez klasicheskata i rannoelinisticheskata epokha ; Sbornik s dokladi ot nauchnite konferent͡sii ""Apogei͡at na Tribalskii͡a dinastichen dom. 50 godini ot otkrivaneto na grobnit͡site v Mogilanskata mogila vʺv Vrat͡sa, Vrat͡sa, 12-13 noembri 2015 g. i ""The Rogozen treasure in the ancient world. 30 years later"", Vrat͡sa, 3rd-4th November 2016 = The apogee of the Triballian dynasty: the Triballoi and their neighbours in the classical and early Hellenistic times : proceedings of the conferences ""The apogee of the Triballian dynasty. 50 years since the discovery of the Mogilanska mogila and Vratsa tombs"", Vrat͡sa, 12th-13th November 2025 and ""The Rogozen treasure in the ancient world. 30 years later"", Vrat͡sa, 3rd-4th November 2016",954076047X; 9789540760476,,Apogei͡at na Tribalskii͡a dinastichen dom. 50 godini ot otkrivaneto na grobnit͡site v Mogilanskata mogila vʺv Vrat͡sa. Vrat͡sa 2015 :,"Universitetsko Izdatelstvo ""Sv Kliment Okhridski""",Sofii͡a :,[2024],Excavations (Archaeology)--Bulgaria--Vrat͡sa--Congresses.; Tombs--Bulgaria--Vrat͡sa--Congresses.; Iron age--Bulgaria--Vrat͡sa--Congresses.; Vrat͡sa (Bulgaria)--Antiquities--Congresses.; Vratsa.; Fouilles (Archéologie)--Bulgarie--Vraca--Congrès.; Tombeaux--Bulgarie--Vraca--Congrès.,https://pleiades.stoa.org/places/207564,,0,,,,,2026-01-21,2026-02-12,Cross-Cultural Studies & Other,0.700105819670741,0.1113804713112542,0.0284926787075301,0.0445521885245017,0.700105819670741,0.0,0.0388947677594856,0.0765740740264873,European and Classical Antiquity
31154069007712,Book,In Process,DR97.15 .B67 2024,NYU Inst Study Ancient World,Large Collection,9998777978807876,Zapadnata porta na Serdika : arkheologichesko prouchvane i sot͡sializat͡sii͡a /,9540759943; 9789540759944,,"Borisova-Kat͡sarova, Ilii͡ana, author.","Universitetsko izdatelstvo ""Sv Kliment Okhridski""",Sofii͡a :,2024,"Sofia (Bulgaria)--Antiquities, Roman.; Excavations (Archaeology)--Bulgaria--Sofia.; Romans--Bulgaria--Sofia.; Fortification, Roman--Bulgaria--Sofia.; Western gate of Serdica.; Fouilles (Archéologie)--Bulgarie--Sofia.; Romains--Bulgarie--Sofia.; Fortifications romaines--Bulgarie--Sofia.",https://pleiades.stoa.org/places/583980739,,0,,,,,2026-01-21,2026-02-12,European and Classical Antiquity,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,European and Classical Antiquity
31154069007720,Book,,BR190 .C49 2014,NYU Inst Study Ancient World,Small Collection,9998776678707876,Christianity in Roman Africa : the development of its practices and beliefs /,0802869319; 9780802869319; 146744037X; 9781467440370,,,William B Eerdmans Publishing Company,"Grand Rapids, Michigan :",2014.,"Africa, North--Church history.; Church history--Primitive and early church; 30-600; Church history; 11.51 early Christianity.; Christentum; Religionsausübung; Glaube; Africa; Church history--Primitive and early church, ca. 30-600.; Africa--Church history.; Africa (region); Christianity--History--Primitive and early church, ca. 30-600.; Afrique--Histoire religieuse.; Église--Histoire--ca 30-600 (Église primitive)",https://pleiades.stoa.org/places/775;,https://id.oclc.org/worldcat/entity/E39PBJkHrMyfHC67yqRTycbrv3;,0,,,,,2026-01-14,2026-02-06,European and Classical Antiquity,0.5597380782377275,0.402426069321242,0.0,0.0,0.0,0.0313818494424821,0.5597380782377275,0.0064540029985482,Egypt & North Africa
31154069007738,Bound Issue,,PA27 .S8,NYU Inst Study Ancient World,Small Collection,990019899010107876,Supplementum epigraphicum graecum.,,0920-8399,,Brill; JC Gieben; Sijthoff & Noordhoff,"Alphen aan den Rijn, the Netherlands :",1923,"Inscriptions, Greek--Bibliography.; Greece--Antiquities.; Inscriptions, Greek.; Bibliography; Antiquities; Inscriptions, Greek; Greece; bibliographies.; Bibliographies; Griekse oudheid.; Hellas.; Bibliographies.; Greece.; Inscriptions grecques.; Inscriptions grecques--Bibliographie.; Grèce--Antiquités.",https://pleiades.stoa.org/places/696690497; http://vocab.getty.edu/tgn/1000074;,https://id.oclc.org/worldcat/entity/E39PBJxd6hw8HtWYq9JY6hjjYP;,0,v.70(2020),,,,2026-01-14,2026-01-14,European and Classical Antiquity,0.9049996853421104,0.0,0.0172829801020194,0.0,0.0269783104031523,0.0507390241527177,0.9049996853421104,0.0,European and Classical Antiquity
31154069007746,Book,,BS192.2.A1 1964 .G3 vol.6C 2023,NYU Inst Study Ancient World,Small Collection,990098321970107876,Joshua 13-24 : a new translation with introduction and commentary /,0300265409; 9780300265408,,,Yale University Press,New Haven ; London :,[2023],"Bible. Joshua, XIII-XXIV Commentaries.; Commentaries; Commentaries.; Sacred works.; Palaestina.; Livres sacrés.",https://pleiades.stoa.org/places/991396,,0,,,,,2026-01-22,2026-01-22,Ancient Western Asia,0.9122299128878596,0.9122299128878596,0.0,0.0,0.0,0.0462501887268108,0.0320080671188722,0.0095118312664573,Ancient Western Asia
31154069007753,Book,,BS192.2.A1 1964 .G3 vol.24H 2023,NYU Inst Study Ancient World,Small Collection,990098329550107876,Jonah : a new translation with introduction and commentary /,0300206674; 9780300206678,,,Yale University Press,New Haven ; London :,[2023],Bible. Jonah Commentaries.; Bible. Jonah; Commentaries; Palaestina.,https://pleiades.stoa.org/places/991396,,0,,,,,2026-01-22,2026-01-22,Ancient Western Asia,0.9122299128878596,0.9122299128878596,0.0,0.0,0.0,0.0462501887268108,0.0320080671188722,0.0095118312664573,Ancient Western Asia
31154069007761,Book,,BS192.2.A1 2008 .N46 vol.45 2022,NYU Inst Study Ancient World,Small Collection,990085780560107876,The Gospel of Judas : a new translation with introduction and commentary /,0300173261; 9780300173260; 9780300271973; 0300271972; 9780300264876; 0300264879,,,Yale University Press,New Haven ; London :,[2022],"Gospel of Judas Commentaries.; Apocryphal books (New Testament)--Commentaries.; Gospel of Judas; Apocryphal books (New Testament); Apocryphal works; Commentaries; Commentaries.; Apocryphal works.; Gospel of Judas Commentaries; Gospel of Judas Criticism, interpretation, etc.; Gospel of Judas. English Versions; Apocryphal books (New Testament)--Commentaries; Apocryphes.; Eastern Mediterranean.; Apocryphes (Nouveau Testament)--Commentaires.; Apocryphal books (New Testament)--Translations into English.",http://vocab.getty.edu/tgn/7593196,,0,,,,,2026-01-22,2026-01-22,Ancient Western Asia,0.8980815624154765,0.8980815624154765,0.015509632245662,0.0,0.0,0.0455328653083655,0.031511633768964,0.0093643062615317,Ancient Western Asia
31154069007779,Book,,BS192.2.A1 1964 G3 vol.41B 2022,NYU Inst Study Ancient World,Small Collection,990087418830107876,1 Maccabees : a new translation with introduction and commentary /,0300159935; 9780300159936; 9780300271966; 0300271964,,,Yale University Press,New Haven ; London :,[2022],"Bible. Maccabees, 1st Criticism, interpretation, etc.; Bible. Maccabees, 1st Commentaries.; Bible. Maccabees, 1st; Commentaries; Criticism, interpretation, etc.; Commentaries.; Maccabees, 1st Criticism, interpretation, etc.; Maccabees, 1st Commentaries.; Iudaea (region)",https://pleiades.stoa.org/places/687934,,0,,,,,2026-01-22,2026-01-22,Ancient Western Asia,0.9072284916594328,0.9072284916594328,0.0156675973066184,0.0,0.0,0.0358116509865565,0.0318325786547169,0.0094596813926753,Ancient Western Asia
31154069007787,Book,,BS192.2.A1 1964 .G3 vol.6E 2025,NYU Inst Study Ancient World,Small Collection,9998764060207876,Judges 13-21 : a new translation with commentary /,0300278136; 9780300278132; 9780300283723; 0300283725,,,Yale University Press,New Haven ; London :,[2025],Bible. Judges Commentaries.; Bible. Judges; Commentaries; Palaestina.,https://pleiades.stoa.org/places/991396,,0,,,,,2026-01-22,2026-01-22,Ancient Western Asia,0.929313493546318,0.929313493546318,0.0,0.0,0.0,0.0471163287408804,0.0138802157642053,0.0096899619485961,Ancient Western Asia
31154069007795,Book,,BS192.2.A1 1964 .G3 vol.1A 2024,NYU Inst Study Ancient World,Small Collection,9998696401507876,Genesis 1-11 : a new translation with introduction and commentary /,0300149735; 9780300149739; 9780300175363; 0300175361,,,Yale University Press,New Haven ; London :,[2024],"Bible. Genesis, I-XI Commentaries.; Bible. Genesis, I-XI Criticism, Textual.; Bible. Genesis, I-XI; Commentaries; Criticism, interpretation, etc.; Commentaries.; Palaestina.",https://pleiades.stoa.org/places/991396,,0,,,,,2026-01-22,2026-01-22,Ancient Western Asia,0.9216688277019296,0.9216688277019296,0.0,0.0,0.0,0.0363816642513919,0.0323392571123484,0.0096102509343299,Ancient Western Asia
31154069007803,Book,In Process,BS1199.M34 K57 2020,NYU Inst Study Ancient World,Small Collection,9998777976007876,Performing masculinity in the Hebrew Bible /,9781910928776; 1910928771,,"Kirova, Milena, 1958- author.",Sheffield Phoenix Press,"[Sheffield, England] :",2020.,"Bible. Old Testament Criticism, interpretation, etc.; Bible. Old Testament; Masculinity in the Bible; Criticism, interpretation, etc.; Bible Criticism, interpretation, etc.; Masculinity in the Bible.; Levant (region); Religion.; Masculinité dans la Bible.",https://pleiades.stoa.org/places/930907033,,0,,,,,2026-01-22,2026-02-12,Ancient Western Asia,0.9122299128878596,0.9122299128878596,0.0,0.0,0.0,0.0462501887268108,0.0320080671188722,0.0095118312664573,Ancient Western Asia
31154069007811,Book,Loan,DS56 .S25 2013,NYU Inst Study Ancient World,Large Collection,9998777975907876,Digging in the archives : from the history of Oriental studies to the history of ideas /,8854911283; 9788854911284,,"Scavi d'archivio, dalla storia dell'orientalistica alla storia delle idee (Conference) Consiglio nazionale delle ricerche, Italy), (2013 : author.",Edizioni Quasar,Roma :,[2020],Middle East--Antiquities--Congresses.; Excavations (Archaeology)--Middle East--Congresses.; Archaeology--Europe--History--19th century--Congresses.; Archaeology--Europe--History--20th century--Congresses.; Antiquities; Archaeology; Excavations (Archaeology); Europe; Middle East; 1800-1999; Conference papers and proceedings; History; Middle East.; Moyen-Orient--Antiquités--Congrès.; Archéologie--Europe--Histoire--19e siècle--Congrès.; Archéologie--Europe--Histoire--20e siècle--Congrès.,http://vocab.getty.edu/tgn/7001526;,https://id.oclc.org/worldcat/entity/E39PBJxCxPbbk4CPJDQJb4r6rq;,0,,,,,2026-01-22,2026-02-02,Ancient Western Asia,0.6602269624114316,0.6602269624114316,0.0590729387420754,0.0408140304036157,0.0481022501185471,0.0514855888119006,0.1402982295124292,0.0,Ancient Western Asia
31154069007829,Book,,CJ209 .M87 2025,NYU Inst Study Ancient World,Large Collection,9998777975807876,"Von Damaskus bis Rom : Wilhelm Müseler, gesammelte Schriften /",3851613201; 9783851613209,,"Müseler, Wilhelm, author.",Phoibos Verlag,Wien :,2025.,"Numismatics--History.; Coins, Ancient--Middle East.; Coins, Greek.; Coins, Roman.; Middle East.; Numismatique--Histoire.; Monnaies grecques.; Monnaies romaines.",http://vocab.getty.edu/tgn/7001526,,0,,,,,2026-01-22,2026-01-22,European and Classical Antiquity,0.8601356179391649,0.079487026936147,0.0203338906115724,0.0317948107744587,0.0,0.0,0.8601356179391649,0.0082486537386567,Ancient Western Asia
31154069007837,Book,,BL2443 .C35 2025,NYU Inst Study Ancient World,Small Collection,9998777975707876,Calpurnia and the Egyptian deities in Caska on the island of Pag /,9533792213; 9789533792217,,,FF press,Zagreb,2025,Isis--(Egyptian deity)--Cult.; Cults--Croatia--Pag Island.; Pag Island (Croatia)--Antiquities.; Cissa.; Cultes--Croatie--Pag (Île),https://pleiades.stoa.org/places/197210,,0,,,,,2026-01-22,2026-01-22,Egypt & North Africa,0.8925377631758004,0.0,0.0,0.0324559186609381,0.03825161842182,0.8925377631758004,0.0283345321643111,0.0084201675771301,Egypt & North Africa
31154069007845,Book,,PN56.M7 W34 2025,NYU Inst Study Ancient World,Small Collection,9998780662007876,"Personified mountains in ancient canonical narratives : spatial and mythic studies of Mesopotamian, Greek, and Hebrew Bible landscapes /",3161638050; 9783161638053; 9783161638060; 3161638069,,"Wagner, Eric J. P., 1981- author.",Mohr Siebeck,Tübingen :,[2025],"Homer.--Iliad.; Homer.--Odyssey.; Gilgamesh Criticism, interpretation, etc.; Bible. Historical Books Criticism, interpretation, etc.; Mountains in literature.; Personification in literature.; Bible. Historical Books; Gilgamesh; Iliad (Homer); Odyssey (Homer); personification.; Mountains in literature; Personification in literature; Criticism, interpretation, etc.; Middle East.; Greece (ancient); Montagnes dans la littérature.; Personnification (Littérature)",http://vocab.getty.edu/tgn/7001526; http://vocab.getty.edu/tgn/7594735,,0,,,,,2026-01-29,2026-01-29,European and Classical Antiquity,0.7230082306740545,0.1430953789875733,0.0357738447468933,0.0,0.0981225455914788,0.0,0.7230082306740545,0.0,Ancient Western Asia
31154069007852,Book,,PA50 .E96 2026,NYU Inst Study Ancient World,Small Collection,9998780661807876,Evolving perspectives on digital classics /,1032899824; 9781032899824; 9781040542231; 1040542239; 9781040691250; 1040691250,,,Routledge,London :,2026.,"Civilization, Classical--Electronic information resources.; Classical philology--Electronic information resources.; Digital humanities.; digital humanities.; Civilization, Classical; Classical philology; Digital humanities; Greece (ancient); Roman Empire.; Civilisation ancienne--Sources d'information électroniques.; Sciences humaines numériques.",http://vocab.getty.edu/tgn/7594735; http://vocab.getty.edu/tgn/7030347,,0,,,,,2026-01-29,2026-01-29,European and Classical Antiquity,0.9185024677982424,0.0,0.0,0.0,0.0393643914770675,0.04213314072469,0.9185024677982424,0.0,European and Classical Antiquity
31154069007860,Book,,DG70.T5 T483 2025,NYU Inst Study Ancient World,Small Collection,9998780661707876,Tharros : a Sardinian treasure in the ancient Mediterranean /,0231220634; 9780231220637; 9780231563338; 0231563337,,,Columbia University Press,New York :,2025.,"Phoenicians--Italy--Tharros (Extinct city); Romans--Italy--Tharros (Extinct city); Excavations (Archaeology)--Italy--Tharros (Extinct city); Tharros (Extinct city); Sardinia (Italy)--Antiquities, Phoenician.; Sardinia (Italy)--Antiquities, Roman.; Tharros.; Sardaigne (Italie)--Antiquités phéniciennes.; Sardaigne (Italie)--Antiquités romaines.",https://pleiades.stoa.org/places/472032;,http://id.loc.gov/authorities/subjects/sh86005471;,0,,,,,2026-01-29,2026-01-29,European and Classical Antiquity,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,European and Classical Antiquity
31154069007878,Book,,BS192.2.A1 1964 .G3 vol. 24I,NYU Inst Study Ancient World,Small Collection,990096954200107876,Micah : a new translation with introduction and commentary /,0300159951; 9780300159950; 9780300160192; 0300160194,,,Yale University Press,New Haven ; London :,[2023],Bible. Micah Commentaries.; Bible. Micah; Commentaries; Sacred works; Sacred works.; Bible. Micah Commentaries; Levant (region); Livres sacrés.,https://pleiades.stoa.org/places/930907033,,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.929313493546318,0.929313493546318,0.0,0.0,0.0,0.0471163287408804,0.0138802157642053,0.0096899619485961,Ancient Western Asia
31154069007886,Book,,PJ1650 .E65 2026,NYU Inst Study Ancient World,Large Collection,9998780661607876,"Evil Egyptian scripts : abnormal hieratic, demotic and hieratic texts and studies in honour of Koen Donker van Heel /",9789004744967; 9004744967; 9789004744974; 9004744975,,,Brill,Leiden ; Boston :,[2026],"Egyptian language--Writing.; Manuscripts, Greek (Papyri)--Egypt.; Egyptian language--Papyri, Demotic.; Egyptian language--Papyri, Hieratic.; Ostraka--Egypt.; Egyptian language--Writing, Hieratic; Egyptian language--Writing, Demotic; Festschriften; Festschriften.; Ancient Egypt (region); Égyptien (Langue)--Écriture.; Papyrus grecs--Égypte.; Ostraca--Égypte.",https://pleiades.stoa.org/places/981503,,0,,,,,2026-01-29,2026-01-29,Egypt & North Africa,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Egypt & North Africa
31154069007894,Book,,DS51.S216 A55 2024,NYU Inst Study Ancient World,Small Collection,9998780660907876,Amisos'tan Amphora Muhurleri = Stamped Amphora Handles From Amisos /,6258056989; 9786258056983,,"Alkaç, Erkan, author.",Ege Yayınları; Türkiye Sualtı Arkeolojisi Vakfı,Istanbul :,2024,"Amphoras--Turkey--Samsun (Samsun İli)--Catalogs.; Pottery--Turkey--Samsun (Samsun İli)--Marks--Catalogs.; Samsun (Samsun İli, Turkey)--Antiquities--Catalogs.; Amphoras; Excavations (Archaeology); Pottery--Marks; Turkey--Samsun İli; Catalogs; Amisus/Peiraieus.",https://pleiades.stoa.org/places/857024,https://id.oclc.org/worldcat/entity/E39PBJtxgc8DTDXgmKxkDPKWXd;,0,,,,,2026-01-29,2026-01-29,The Caucasus & The Western Steppe,0.4880334362824398,0.3233472561377482,0.0194874462404446,0.0646475741542022,0.0304194282777672,0.0572108513480943,0.0168540075593034,0.4880334362824398,Ancient Western Asia
31154069007902,Book,,HC415.15 .N86 2024,NYU Inst Study Ancient World,Small Collection,9998780660807876,"Il nuovo Centro di ricerca interdisciplinare sull'economia del Vicino Oriente antico (CRIEVOA) : atti della Giornata di studio (Messina, 29 novembre 2022) /",9791281427440,,,DICAM,[Messina] :,2024.,Middle East--Economic conditions--Congresses.; Middle East--History--To 622--Congresses.; Middle East.; Centro di ricerca interdisciplinare sull'economia del Vicino Oriente antico--issuing body; Moyen-Orient--Conditions économiques--Congrès.; Moyen-Orient--Histoire--Jusqu'à 622--Congrès.,http://vocab.getty.edu/tgn/7001526;,,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.6052171592995217,0.6052171592995217,0.0160760807938935,0.0,0.0440943930346794,0.0,0.3249060539397432,0.0097063129321621,Ancient Western Asia
31154069007910,Book,,DS154.9.M37 B45 2021,NYU Inst Study Ancient World,Small Collection,9998780660607876,Tell Al-Mashhad : la ceramica /,9791259940971,,"Benedettucci, Francesco M., author.",Aracne,Roma :,2021.,"Pottery, Prehistoric--Jordan--Tell al-Mashhad Site--Catalogs.; Iron age--Jordan--Tell al-Mashhad Site--Catalogs.; Antiquities, Prehistoric--Jordan--Tell al-Mashhad Site--Catalogs.; Jordan--Antiquities--Catalogs.; Antiquities; Antiquities, Prehistoric; Iron age; Pottery, Prehistoric; Jordan; Catalogs; Tell al-Mashhad.; Jordan.; Jordanie--Antiquités--Catalogues.",https://pleiades.stoa.org/places/875303419; http://vocab.getty.edu/tgn/1000121;,https://id.oclc.org/worldcat/entity/E39PBJgMCMwpB3Qrd9t7MBYHG3;,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.8667944903505389,0.8667944903505389,0.0149693127445405,0.0348376732963852,0.0,0.0439466062225043,0.0304138417666855,0.0090380756193452,Ancient Western Asia
31154069007928,Book,,DS154.215 .B46 2020,NYU Inst Study Ancient World,Large Collection,9998780660507876,Il regno di Ammon /,8875753598; 9788875753597,,"Benedettucci, Francesco M., author.",Artemide,Roma :,2020.,"Bible. Old Testament Criticism, interpretation, etc.; Jordan--Antiquities.; Excavations (Archaeology)--Jordan.; Bible. Old Testament; Ammonites (Semitic people); Antiquities; Civilization; Jordan; Criticism, interpretation, etc.; Bīt-Ammān (kingdom).; Jordan.; Ammonites (Peuple sémite); Jordanie--Antiquités.; History of ancient world to ca. 499--Writing systems",https://pleiades.stoa.org/places/246986521; http://vocab.getty.edu/tgn/1000121;,https://id.oclc.org/worldcat/entity/E39PBJgMCMwpB3Qrd9t7MBYHG3;,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.8494223648614759,0.8494223648614759,0.0218333777993769,0.0238987251127217,0.0402357962302804,0.0430658369437252,0.0126869627753136,0.0088569362771057,Ancient Western Asia
31154069007936,Book,,DS156.C5 T73 2025,NYU Inst Study Ancient World,Small Collection,9998718819607876,Kizzuwatna : history of Cilicia in the middle and late Bronze Age (ca. 2000-1200 BC) /,9789004704312; 9789004523616; 9004704310; 9004523618,,"Trameri, Andrea, author.",Brill,Leiden ; Boston :,[2025],Kizzuwatna (Kingdom)--Antiquities.; Kizzuwatna (Kingdom)--Civilization.; Cilicia.; Bronze age--Kizzuwatna (Kingdom); Turkey--History--To 1453.; Hittites; Bronze age--Turkey; Kizzuwatna (Kingdom)--Antiquities; Cilicia--Civilization; Turkey--History; Kisuatni.; Asie Mineure--Histoire.; Hittites.,https://pleiades.stoa.org/places/726944834;,,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.698545999266398,0.698545999266398,0.1548949824460274,0.0431828435910136,0.0,0.0544737705849943,0.0376993078969167,0.0112030962146497,Ancient Western Asia
31154069007944,Issue,,DS161 .A65,NYU Inst Study Ancient World,Oak Collection,990035170110107876,Aramazd : Armenian journal of Near Eastern studies.,,1829-1376,,Archaeopress Journals; Association for Near Eastern and Caucasian Studies,Yerevan [Armenia] :,2006-,"Armenians--History--Periodicals.; Armenia--Civilization--Periodicals.; Armenia--Antiquities--Periodicals.; Excavations (Archaeology)--Middle East--Periodicals.; Antiquities, Prehistoric--Middle East--Periodicals.; Middle East--Antiquities--Periodicals.; Antiquities; Armenians; Civilization; Armenia; Middle East; History; Periodicals; Periodicals.; Middle Eastern philology.; Caucasian philology.; Middle East--Antiquities.; Caucasus--Antiquities.; Armenia (region); Middle East.; Armenia--History--Periodicals.",https://pleiades.stoa.org/places/874350; http://vocab.getty.edu/tgn/7001526;,,0,v.17(2023),,,,2026-01-29,2026-02-02,The Caucasus & The Western Steppe,0.534618526201958,0.1242043040671215,0.1782061754006526,0.0496817216268486,0.0333231059692277,0.0626718965476301,0.0172942701865612,0.534618526201958,The Caucasus & The Western Steppe
31154069007951,Book,,BL785 .I738 2019,NYU Inst Study Ancient World,Small Collection,9998780660307876,"Pratiques cultuelles et dynamiques religieuses entre le Pont-Euxin et la mer Égée dans l'Antiquité : actes de la session organisée dans le cadre du XIIe Congrès international d'études sud-est européennes (Bucarest, 2-6 septembre 2019) /",6066544969; 9786066544962,,"International Congress of South-East European Studies Bucharest, Romania) 2019 : (12th :","Editura Istros a Muzeului Brăilei ""Carol I""",Brăila :,2022.,"Greece--Religion--Influence--Congresses.; Greece--Antiquities--Congresses.; Black Sea Coast--Antiquities--To 500--Congresses.; Greece--Relations--Black Sea Coast--To 500--Congresses.; Black Sea Coast--Relations--Greece--Congresses.; Aegaeum Mare.; Pontus Euxinus.; Greece (ancient); Grèce--Religion--Influence--Congrès.; Grèce--Antiquités--Congrès.; Noire, Côte de la mer--Relations--Grèce--Congrès.",https://pleiades.stoa.org/places/560221; https://pleiades.stoa.org/places/1224; http://vocab.getty.edu/tgn/7594735;,,0,,,,,2026-01-29,2026-01-29,Cross-Cultural Studies & Other,0.5264578596702454,0.0837546594929936,0.0143953321003582,0.0335018637971974,0.5264578596702454,0.0422615254322444,0.2909372382388198,0.0086915212681408,European and Classical Antiquity
31154069007969,Book,,QB41 .P76 2025,NYU Inst Study Ancient World,Small Collection,9998780660107876,Les Prolégomènes à l'Almageste /,8833156540; 9788833156545,,,Fabrizio Serra editore,Pisa :,2025.,"Ptolemy,--active 2nd century.--Almagest.; Astronomy--Early works to 1800.; Mathematics, Greek--Early works to 1800.; Eastern Mediterranean.; Astronomie--Ouvrages avant 1800.; Mathématiques grecques--Ouvrages avant 1800.",http://vocab.getty.edu/tgn/7593196,,0,,,,,2026-01-29,2026-01-29,European and Classical Antiquity,0.7941176470588235,0.2058823529411764,0.0,0.0,0.0,0.0,0.7941176470588235,0.0,European and Classical Antiquity
31154069007977,Book,,PA445.E5 C36 2021,NYU Inst Study Ancient World,Reference 3 Collection,990083302750107876,The Cambridge Greek lexicon /,0521826802; 9780521826808; 1108836992; 9781108836999; 1108836984; 9781108836982; 1139050044; 9781139050043,,,Cambridge University Press,"Cambridge, United Kingdom :",2021,Dictionary; Greek language; dictionaries.; Dictionaries; Dictionaries.; LANGUAGE ARTS & DISCIPLINES / Linguistics.; Greek language--Dictionaries--English.; Dictionnaires grecs (grec moderne).; Dictionnaires.; Greece (ancient),http://vocab.getty.edu/tgn/7594735,,0,v.1,,,,2026-01-29,2026-01-29,European and Classical Antiquity,0.9300919959112928,0.0,0.0177621735330281,0.0,0.0,0.052145830555679,0.9300919959112928,0.0,European and Classical Antiquity
31154069007985,Book,,PA445.E5 C36 2021,NYU Inst Study Ancient World,Reference 3 Collection,990083302750107876,The Cambridge Greek lexicon /,0521826802; 9780521826808; 1108836992; 9781108836999; 1108836984; 9781108836982; 1139050044; 9781139050043,,,Cambridge University Press,"Cambridge, United Kingdom :",2021,Dictionary; Greek language; dictionaries.; Dictionaries; Dictionaries.; LANGUAGE ARTS & DISCIPLINES / Linguistics.; Greek language--Dictionaries--English.; Dictionnaires grecs (grec moderne).; Dictionnaires.; Greece (ancient),http://vocab.getty.edu/tgn/7594735,,0,v.2,,,,2026-01-29,2026-01-29,European and Classical Antiquity,0.9300919959112928,0.0,0.0177621735330281,0.0,0.0,0.052145830555679,0.9300919959112928,0.0,European and Classical Antiquity
31154069007993,Book,,BR166 .S76 2024,NYU Inst Study Ancient World,Small Collection,9998780659607876,Christian beginnings : a study in ancient Mediterranean religion /,1399510061; 9781399510066; 139951007X; 9781399510073; 9781399510097; 1399510096; 9781399510080; 1399510088,,"Stowers, Stanley Kent, author.",Edinburgh University Press,Edinburgh :,[2024],"Bible. New Testament Social scientific criticism.; Christianity--Origin.; Christian literature, Early--History and criticism.; Church history--Primitive and early church, ca. 30-600.; Church history--Historiography.; Mediterranean Region--Religion--History--To 1500.; Church history.; church history.; Internum Mare.; Christianisme--Origines.; Littérature chrétienne primitive--Histoire et critique.; Église--Histoire--ca 30-600 (Église primitive); Église--Histoire.; Église--Histoire--Historiographie.",https://pleiades.stoa.org/places/1043,,0,,,,,2026-01-29,2026-01-29,European and Classical Antiquity,0.5381973684450881,0.4221155830941868,0.0,0.0,0.0,0.0329172702412898,0.5381973684450881,0.006769778219435,European and Classical Antiquity
